name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
bremen,2022-01-01T11:00:00,12,12,10.2,88.3,0,0,,0,0,,13.7,230,1022.9,96.9,8,39,0.1,0,,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-01-01T12:00:00,12.3,12.3,10.4,87.75,0,0,,0,0,,12.3,220,1022.7,99.2,10,61,0.2,1,,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-01-01T13:00:00,13.1,13.1,11.1,87.76,0,0,,0,0,,16.5,220,1021.9,99,12,78,0.3,1,,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-01-01T14:00:00,13.3,13.3,10.9,84.94,0,0,,0,0,,19.4,220,1021.6,96.7,20,79,0.3,1,,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-01-01T15:00:00,13.3,13.3,10.4,82.24,0,0,,0,0,,12.2,200,1021.2,96.2,24.9,36,0.1,0,,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-01-01T16:00:00,13,13,9.9,81.16,0,0,,0,0,,13.3,210,1021.2,97,30,14,0.1,0,,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-01-01T17:00:00,12.8,12.8,9.9,82.17,0,0,,0,0,,13.3,210,1021,98.7,30,0,0,0,,Overcast,cloudy,"04275,00704,05014,00691,00044,05822"
bremen,2022-01-01T18:00:00,12.5,12.5,9.7,82.64,0,0,,0,0,,15.1,200,1020.5,98.9,30,0,0,0,,Overcast,cloudy,"04275,00704,05014,00691,00044,05822"
bremen,2022-01-01T19:00:00,12.3,12.3,9.4,82.06,0,0,,0,0,,15.9,190,1019.9,98.9,39.9,0,0,0,,Overcast,cloudy,"04275,00704,05014,00691,00044,05822"
bremen,2022-01-01T20:00:00,12.1,12.1,9.2,82.5,0,0,,0,0,,17.3,180,1019.4,99.2,40,0,0,0,,Overcast,cloudy,"04275,00704,05014,00691,00044,05822"
bremen,2022-01-01T21:00:00,11.7,11.7,8.7,81.92,0,0,,0,0,,17.3,190,1018.8,99.3,40,0,0,0,,Overcast,cloudy,"04275,00704,05014,00691,00044,05822"
bremen,2022-01-01T22:00:00,11.8,11.8,8.9,81.97,0,0,,0,0,,15.8,190,1018.2,99.2,40,0,0,0,,Overcast,cloudy,"04275,00704,05014,00691,00044,05822"
bremen,2022-01-01T23:00:00,11.8,11.8,8.7,80.95,0,0,,0,0,,21.6,180,1017.5,98.5,40,0,0,0,,Overcast,cloudy,"04275,00704,05014,00691,00044,05822"
bremen,2022-01-02T00:00:00,11.6,11.6,8.6,81.48,0,0,,0,0,,12.6,200,1017.3,96.3,40,0,0,0,,Overcast,cloudy,"04275,00704,05014,00691,00044,05822"
bremen,2022-01-02T01:00:00,11.2,11.2,8.4,82.98,0,0,,0,0,,10.1,200,1016.8,96.9,40,0,0,0,,Overcast,cloudy,"04275,00704,05014,00691,00044,05822"
bremen,2022-01-02T02:00:00,11.5,11.5,8.6,81.99,0,0,,0,0,,14.4,200,1015.9,97.2,40,0,0,0,,Overcast,cloudy,"04275,00704,05014,00691,00044,05822"
bremen,2022-01-02T03:00:00,11.1,11.1,8.9,85.97,0.423,100,rain,0,0,,16.6,210,1015.6,98.5,20,0,0,0,,"Rain, Overcast",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-01-02T04:00:00,10.8,10.8,9.2,89.48,1.312,100,rain,0,0,,16.2,210,1015,99.2,20,0,0,0,,"Rain, Overcast",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-01-02T05:00:00,10.8,10.8,9.4,90.67,0.239,100,rain,0,0,,16.2,210,1014,99.2,24.9,0,0,0,,"Rain, Overcast",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-01-02T06:00:00,11,11,9.4,89.51,0.029,100,rain,0,0,,15.8,200,1013,99.2,29.9,0,0,0,,"Rain, Overcast",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-01-02T07:00:00,11.3,11.3,9.6,88.89,0.011,100,rain,0,0,,19.8,210,1012.2,99.2,29.9,0,0,0,,"Rain, Overcast",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-01-02T08:00:00,12.1,12.1,10.4,88.98,0.119,100,rain,0,0,,28.4,230,1011.6,99,20,0.7,0,0,,"Rain, Overcast",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-01-02T09:00:00,12.1,12.1,10.2,87.84,0.498,100,rain,0,0,,28.4,210,1010.7,99,24.9,5,0,0,,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-01-02T10:00:00,12.3,12.3,9.9,84.96,0.006,100,rain,0,0,,26.6,220,1009.5,95.6,20.1,7,0,0,,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-01-02T11:00:00,12.3,12.3,9.9,84.96,0.591,100,rain,0,0,,27.3,220,1009.1,71.8,18.1,17,0.1,0,,"Rain, Partially cloudy",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-01-02T12:00:00,12.5,12.5,9.9,83.85,0.225,100,rain,0,0,,27.7,220,1008,48.3,29.9,53,0.2,1,,"Rain, Partially cloudy",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-01-02T13:00:00,12.8,12.8,9.4,79.41,0.004,100,rain,0,0,,35.9,230,1007,69.3,30,68,0.2,1,,"Rain, Partially cloudy",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-01-02T14:00:00,12.4,12.4,8.4,76.75,0.001,100,rain,0,0,,37.4,240,1006.9,79,30.1,26,0.1,0,,"Rain, Partially cloudy",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-01-02T15:00:00,12.3,12.3,8.4,76.74,0,0,,0,0,,39.2,240,1006.5,70.8,30.1,10,0,0,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-01-02T16:00:00,12.2,12.2,8.2,76.56,0,0,,0,0,,41.7,250,1007.1,70.2,30.1,6,0,0,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-01-02T17:00:00,11.4,11.4,7.1,75.35,0,0,,0,0,,32.8,260,1007.8,68.4,30,0,0,0,,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-01-02T18:00:00,10.9,10.9,6.9,76.32,0,0,,0,0,,29.2,260,1008.6,71.4,30,0,0,0,,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-01-02T19:00:00,10.6,10.6,7.1,79.42,0,0,,0,0,,18.8,250,1008.6,91.5,30,0,0,0,,Overcast,cloudy,"04275,00704,05014,00691,00044,05822"
bremen,2022-01-02T20:00:00,10.5,10.5,7.2,79.58,0,0,,0,0,,18.4,250,1008.2,95.4,30.1,0,0,0,,Overcast,cloudy,"04275,00704,05014,00691,00044,05822"
bremen,2022-01-02T21:00:00,10.1,10.1,7.2,81.71,0,0,,0,0,,15.8,230,1007.4,93.2,30.1,0,0,0,,Overcast,cloudy,"04275,00704,05014,00691,00044,05822"
bremen,2022-01-02T22:00:00,10.1,10.1,7.2,82.26,0,0,,0,0,,13,220,1006.6,89.1,30.1,0,0,0,,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-01-02T23:00:00,10.1,10.1,7.4,83.43,0,0,,0,0,,10.5,200,1005.9,86.2,30.1,0,0,0,,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-01-03T00:00:00,10.1,10.1,8.4,88.81,0.597,100,rain,0,0,,18,210,1005,65.3,22,0,0,0,,"Rain, Partially cloudy",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-01-03T01:00:00,9.4,6.5,8.3,93.34,2.972,100,rain,0,0,,20.6,220,1004.1,43.2,18,0,0,0,,"Rain, Partially cloudy",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-01-03T02:00:00,8.2,3.1,6.2,87.28,0.729,100,rain,0,0,,48.5,260,1005.4,74.1,18,0,0,0,,"Rain, Partially cloudy",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-01-03T03:00:00,7.9,3.6,6.6,91.47,0.125,100,rain,0,0,,33.4,260,1006.7,85.5,18,0,0,0,,"Rain, Partially cloudy",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-01-03T04:00:00,9,5.2,7.1,88.02,0.004,100,rain,0,0,,31.6,260,1006.8,56.9,18,0,0,0,,"Rain, Partially cloudy",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-01-03T05:00:00,9.3,5.6,6.9,84.67,0.002,100,rain,0,0,,31.3,250,1006.8,14.1,22,0,0,0,,Rain,rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-01-03T06:00:00,9.1,5.3,6.7,84.46,0.003,100,rain,0,0,,32,250,1007,10.8,25,0,0,0,,Rain,rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-01-03T07:00:00,8.9,5.2,6.6,85.99,0.004,100,rain,0,0,,28.4,250,1007,30.4,12.1,0,0,0,,"Rain, Partially cloudy",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-01-03T08:00:00,8.7,4.9,6.2,84.29,0.19,100,rain,0,0,,29.5,250,1007.2,55.9,25,2.1,0,0,,"Rain, Partially cloudy",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-01-03T09:00:00,8.9,5.4,6.2,83.2,0.002,100,rain,0,0,,26.6,240,1007.1,79.4,10.1,6,0,0,,"Rain, Partially cloudy",rain,"04275,00704,05014,C6054,00691,00044,05822"
bremen,2022-01-03T10:00:00,9.3,5.9,6.4,81.62,0.001,100,rain,0,0,,27.7,240,1007.2,89.2,20,14,0.1,0,,"Rain, Partially cloudy",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-01-03T11:00:00,9.5,6.3,6.4,80.59,0.002,100,rain,0,0,,25.6,240,1007.1,90,20,49,0.2,0,,"Rain, Partially cloudy",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-01-03T12:00:00,9.2,5.7,6.6,83.73,0.013,100,rain,0,0,,27.7,240,1006.9,88.2,20,64,0.2,1,,"Rain, Partially cloudy",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-01-03T13:00:00,9.8,6.2,6.4,78.98,0,0,,0,0,,32,240,1006.3,13,20,127,0.5,1,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-01-03T14:00:00,9.6,6.1,5.7,76.63,0.003,100,rain,0,0,,28.4,240,1005.6,77,21.9,106,0.4,1,,"Rain, Partially cloudy",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-01-03T15:00:00,10,10,5.6,73.71,0.004,100,rain,0,0,,30.2,240,1005.1,72.1,24.9,50,0.2,1,,"Rain, Partially cloudy",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-01-03T16:00:00,9.8,6.3,4.9,71.26,0.001,100,rain,0,0,,31.3,240,1004.5,66.1,25,21,0.1,0,,"Rain, Partially cloudy",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-01-03T17:00:00,8.7,5.5,4.7,76.04,0.002,100,rain,0,0,,22.3,230,1004.1,67.5,25,0,0,0,,"Rain, Partially cloudy",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-01-03T18:00:00,7.7,3.3,4.6,80.7,1.607,100,rain,0,0,,34.5,260,1004.1,62.4,25,0,0,0,,"Rain, Partially cloudy",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-01-03T19:00:00,8.3,4.7,5.2,80.35,0.283,100,rain,0,0,,26.6,240,1003.4,56,30,0,0,0,,"Rain, Partially cloudy",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-01-03T20:00:00,7.9,4.5,5.2,83.13,0,0,,0,0,,21.9,240,1003,64.6,30,0,0,0,,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-01-03T21:00:00,8.3,5.1,5.6,83.13,0,0,,0,0,,21.9,230,1002.4,87.4,30,0,0,0,,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-01-03T22:00:00,8.1,4.6,5.4,83.13,0,0,,0,0,,23,230,1002.2,94.8,30,0,0,0,,Overcast,cloudy,"04275,00704,05014,00691,00044,05822"
bremen,2022-01-03T23:00:00,7.7,4.5,5.2,84.25,0,0,,0,0,,19.1,230,1001.8,99,30,0,0,0,,Overcast,cloudy,"04275,00704,05014,00691,00044,05822"
bremen,2022-01-04T00:00:00,7.8,4.7,5.2,83.22,0,0,,0,0,,19.8,230,1001.2,99.4,30,0,0,0,,Overcast,cloudy,"04275,00704,05014,00691,00044,05822"
bremen,2022-01-04T01:00:00,7.8,5.1,5.6,86.04,0,0,,0,0,,15.8,230,1000.6,99.6,30,0,0,0,,Overcast,cloudy,"04275,00704,05014,00691,00044,05822"
bremen,2022-01-04T02:00:00,7.7,4.5,5.4,85.48,0,0,,0,0,,19.4,220,999.7,99.9,25,0,0,0,,Overcast,cloudy,"04275,00704,05014,00691,00044,05822"
bremen,2022-01-04T03:00:00,7.2,4.1,5.4,88.33,0,0,,0,0,,17.3,230,998.8,99.9,20,0,0,0,,Overcast,cloudy,"04275,00704,05014,00691,00044,05822"
bremen,2022-01-04T04:00:00,7.2,4.3,5.4,88.4,0,0,,0,0,,16.2,210,998,99.9,18,0,0,0,,Overcast,cloudy,"04275,00704,05014,00691,00044,05822"
bremen,2022-01-04T05:00:00,6.7,4.2,5.4,91.36,0,0,,0,0,,13,210,997,99.8,15,0,0,0,,Overcast,cloudy,"04275,00704,05014,00691,00044,05822"
bremen,2022-01-04T06:00:00,7.1,4.6,5.7,90.82,0.001,100,rain,0,0,,13.3,210,996.1,99.8,12,0,0,0,,"Rain, Overcast",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-01-04T07:00:00,7.2,4.5,5.9,91.44,0,0,,0,0,,14.8,220,995.4,99.8,12,0,0,0,,Overcast,cloudy,"04275,00704,05014,00691,00044,05822"
bremen,2022-01-04T08:00:00,7.5,4.7,6.2,90.89,0.094,100,rain,0,0,,16.9,210,994.5,99.8,8,0.5,0,0,,"Rain, Overcast",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-01-04T09:00:00,7.6,4.9,6.2,90.27,0,0,,0,0,,16.2,220,994.3,99.8,15,5,0,0,,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-01-04T10:00:00,7.6,4.5,6.2,90.35,0.004,100,rain,0,0,,19.4,220,993.8,99.8,18,12,0,0,,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-01-04T11:00:00,7.8,4.5,6.3,90.25,0.008,100,rain,0,0,,21.6,220,993.6,99.7,10,17,0.1,0,,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-01-04T12:00:00,7.1,3.3,5.4,89.07,1.162,100,rain,0,0,,23.4,230,993.1,99.9,12,16,0.1,0,,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-01-04T13:00:00,6.6,3.1,5.2,90.84,1.851,100,rain,0,0,,19.8,260,993,99.9,25,19,0.1,0,,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-01-04T14:00:00,6.6,3.5,5.6,93.26,0.358,100,rain,0,0,,17.3,260,992.9,99.8,25,37,0.1,0,,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-01-04T15:00:00,5.4,1.5,3.9,90.21,0.1,100,rain,0,0,,20.5,330,993.8,99.7,34.9,19,0.1,0,,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-01-04T16:00:00,4.8,1.8,3.2,88.99,0.001,100,rain,0,0,,13.6,300,994.3,95.5,40,10,0,0,,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-01-04T17:00:00,4.2,1.4,2.7,89.9,0,0,,0,0,,11.2,270,994.9,92.8,40,0,0,0,,Overcast,cloudy,"04275,00704,05014,00691,00044,05822"
bremen,2022-01-04T18:00:00,3.6,0,1.7,87.54,0,0,,0,0,,15.1,250,995.5,97.3,40,0,0,0,,Overcast,cloudy,"04275,00704,05014,00691,00044,05822"
bremen,2022-01-04T19:00:00,3.1,-0.8,1.4,88.71,0,0,,0,0,,15.8,250,995.8,96.1,40,0,0,0,,Overcast,cloudy,"04275,00704,05014,00691,00044,05822"
bremen,2022-01-04T20:00:00,2.7,-1.5,1.1,89.24,0,0,,0,0,,17.3,250,996,89.8,40,0,0,0,,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-01-04T21:00:00,2.6,-1.8,0.9,88.67,0,0,,0,0,,18.3,240,995.9,85.8,40,0,0,0,,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-01-04T22:00:00,3.1,-0.8,1.4,88.14,0,0,,0,0,,16.5,240,996.2,75.5,40,0,0,0,,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-01-04T23:00:00,3.1,-0.7,1.2,86.88,0,0,,0,0,,16.2,250,996.3,76,40,0,0,0,,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-01-05T00:00:00,2.7,-1.4,0.9,87.97,0,0,,0,0,,16.9,240,996.7,66.8,40,0,0,0,,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-01-05T01:00:00,2.1,-2.3,0.2,87.33,0,0,,0,0,,18,250,996.7,12.9,35,0,0,0,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-01-05T02:00:00,1.9,-2.8,-0.1,86.73,0,0,,0,0,,19.4,240,996.3,0,35,0,0,0,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-01-05T03:00:00,2,-2.9,-0.3,84.35,0,0,,0,0,,22,240,996.2,0,35,0,0,0,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-01-05T04:00:00,1.7,-3.4,-0.6,84.82,0,0,,0,0,,22.3,230,996.1,0,40,0,0,0,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-01-05T05:00:00,1.9,-3.7,-0.8,82.42,0,0,,0,0,,27,240,995.9,0,40,0,0,0,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-01-05T06:00:00,2.1,-3.6,-0.8,80.69,0,0,,0,0,,29.1,230,995.9,47.9,40,0,0,0,,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-01-05T07:00:00,2.2,-3.6,-0.8,80.53,0,0,,0,0,,30.2,230,995.8,55.3,35,0,0,0,,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-01-05T08:00:00,2.3,-3.7,-0.8,79.53,0,0,,0,0,,33.8,230,995.9,67,35,1.9,0,0,,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-01-05T09:00:00,2.8,-3.3,0.1,81.93,0.001,100,rain,0,0,,36.7,230,996,67.7,20.1,5,0,0,,"Rain, Partially cloudy",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-01-05T10:00:00,3.1,-2.8,0.9,85.06,0.002,100,rain,0,0,,34.5,230,996.3,84.4,15.1,19,0.1,0,,"Rain, Partially cloudy",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-01-05T11:00:00,3.1,-2.8,1.6,89.84,0.001,100,rain,0,0,,35.6,230,996,93.1,12.2,19,0.1,0,,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-01-05T12:00:00,2.6,-3.2,1.4,91.29,0.427,100,rain,0,0,,31.6,240,996.4,83.7,18.1,92,0.3,1,,"Rain, Partially cloudy",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-01-05T13:00:00,3.5,-1.4,2.3,91.91,1.155,100,rain,0,0,,25.9,250,996.7,55.6,15.1,108,0.4,1,,"Rain, Partially cloudy",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-01-05T14:00:00,5.1,1.1,3.4,88.16,0.405,100,rain,0,0,,21.6,260,997.2,26.5,30.1,34,0.1,0,,"Rain, Partially cloudy",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-01-05T15:00:00,5.8,1.3,2.4,78.53,0.493,100,rain,0,0,,28.4,290,998,26.7,30,42,0.2,0,,"Rain, Partially cloudy",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-01-05T16:00:00,6.1,1.7,2.8,79.53,0.011,100,rain,0,0,,28,270,998.9,22.8,39.9,26,0.1,0,,"Rain, Partially cloudy",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-01-05T17:00:00,5.3,0.5,2.7,82.95,0.397,100,rain,0,0,,30.5,280,1000.4,21.6,39.9,5,0,0,,"Rain, Partially cloudy",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-01-05T18:00:00,4.9,0.2,3.1,88.56,0.389,100,rain,0,0,,26.2,280,1001.8,21.7,25,0,0,0,,"Rain, Partially cloudy",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-01-05T19:00:00,5.1,0.1,2.4,82.34,0.02,100,rain,0,0,,31.3,280,1002.7,30,30,0,0,0,,"Rain, Partially cloudy",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-01-05T20:00:00,4.8,0.1,2.2,82.8,0.006,100,rain,0,0,,27,280,1004.1,43.1,18,0,0,0,,"Rain, Partially cloudy",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-01-05T21:00:00,4,-0.5,1.9,85.66,0.216,100,rain,0,0,,23.4,270,1005.1,53.8,22.1,0,0,0,,"Rain, Partially cloudy",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-01-05T22:00:00,4.1,-0.2,1.7,83.88,1.048,100,rain,0,0,,21.6,270,1006,59.9,16.1,0,0,0,,"Rain, Partially cloudy",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-01-05T23:00:00,3.8,-0.1,1.4,83.89,0.198,100,rain,0,0,,18,280,1006.7,67.1,25,0,0,0,,"Rain, Partially cloudy",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-01-06T00:00:00,4,-0.5,1.8,85.78,0.229,100,rain,0,0,,22.6,290,1007.7,66.1,8,0,0,0,,"Rain, Partially cloudy",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-01-06T01:00:00,2.8,-1.3,0.5,84.97,1.136,100,rain,0,0,,17.2,340,1009.5,54.2,25,0,0,0,,"Rain, Partially cloudy",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-01-06T02:00:00,1.6,-1.2,-1.3,80.98,0.002,100,"rain,snow",0,0,,9.4,310,1010.7,0,25,0,0,0,,"Snow, Rain",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-01-06T03:00:00,-0.8,-3.7,-1.8,93.02,0,0,,0,0,,7.9,260,1011.8,0,25.1,0,0,0,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-01-06T04:00:00,-0.6,-0.6,-0.9,97.64,0,0,,0,0,,3.6,280,1012.5,0,25.1,0,0,0,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-01-06T05:00:00,-1.3,-3.8,-1.9,95.56,0,0,,0,0,,6.8,250,1013.2,0,25.1,0,0,0,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-01-06T06:00:00,0.2,-2.8,-0.7,94.22,0,0,,0,0,,9,270,1014.1,2.9,25,0,0,0,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-01-06T07:00:00,-1.3,-4.3,-2.6,91.01,0,0,,0,0,,8.3,230,1014.3,1.3,40,0,0,0,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-01-06T08:00:00,-1.6,-4.8,-2.4,94.19,0,0,,0,0,,8.6,260,1015.2,0,40,4.6,0,0,,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-01-06T09:00:00,-1.4,-5.4,-2.3,93.61,0,0,,0,0,,11.9,270,1015.9,12.9,40,8,0,0,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-01-06T10:00:00,0.2,-3.4,-1.1,91.02,0,0,,0,0,,11.1,290,1016.5,12.9,30,20,0.1,0,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-01-06T11:00:00,1.7,1.7,-0.2,87.75,0,0,,0,0,,4.3,220,1017,12.9,30.1,41,0.1,0,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-01-06T12:00:00,3.5,1.4,0.3,79.69,0,0,,0,0,,7.9,260,1017.2,12.9,30,165,0.6,2,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
